"Result:UPCF PDP(2026-06-02 153937)_20260602_153553.csv"
"Save Time:2026-06-02 15:35:53"
"User Name:fraser.msusa"


"NE Type Name:UPCF"

"NE Names:dc1_LLGUPCF01;dc2_LMBUPCF01"

"Function Subset Name:Interworking Between PCRF and PCEF"

"Total 855 records"

"Start Time","Period (min)","NE Name","PCRFPES","Maximum Number of Active Subscribers (number)"
"2026-05-23 13:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","546902"
"2026-05-23 14:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","548073"
"2026-05-23 15:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","547038"
"2026-05-23 16:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","552280"
"2026-05-23 17:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","567773"
"2026-05-23 18:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","587031"
"2026-05-23 19:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","590736"
"2026-05-23 20:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","588607"
"2026-05-23 21:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","569199"
"2026-05-23 22:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","533300"
"2026-05-23 23:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","503336"
"2026-05-24 00:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","485053"
"2026-05-24 01:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","474010"
"2026-05-24 02:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","469601"
"2026-05-24 03:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","468073"
"2026-05-24 04:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","475777"
"2026-05-24 05:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","501997"
"2026-05-24 06:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","531905"
"2026-05-24 07:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","540484"
"2026-05-24 08:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","542778"
"2026-05-24 09:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","542582"
"2026-05-24 10:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","538926"
"2026-05-24 11:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","535722"
"2026-05-24 12:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","536267"
"2026-05-24 13:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","537691"
"2026-05-24 14:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","539392"
"2026-05-24 15:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","539598"
"2026-05-24 16:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","541750"
"2026-05-24 17:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","553379"
"2026-05-24 18:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","566923"
"2026-05-24 19:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","567171"
"2026-05-24 20:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","563722"
"2026-05-24 21:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","538660"
"2026-05-24 22:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","508551"
"2026-05-24 23:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","481382"
"2026-05-25 00:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","466665"
"2026-05-25 01:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","457663"
"2026-05-25 02:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","455186"
"2026-05-25 03:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","457958"
"2026-05-25 04:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","469276"
"2026-05-25 05:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","500622"
"2026-05-25 06:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","529344"
"2026-05-25 07:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","538753"
"2026-05-25 08:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","542554"
"2026-05-25 09:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","544069"
"2026-05-25 10:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","547733"
"2026-05-25 11:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","546525"
"2026-05-25 12:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","545427"
"2026-05-25 13:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","545317"
"2026-05-25 14:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","544426"
"2026-05-25 15:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","545279"
"2026-05-25 16:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","552929"
"2026-05-25 17:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","570655"
"2026-05-25 18:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","590254"
"2026-05-25 19:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","595259"
"2026-05-25 20:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","594237"
"2026-05-25 21:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","576549"
"2026-05-25 22:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","539247"
"2026-05-25 23:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","508148"
"2026-05-26 00:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","490817"
"2026-05-26 01:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","480731"
"2026-05-26 02:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","477285"
"2026-05-26 03:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","478524"
"2026-05-26 04:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","488160"
"2026-05-26 05:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","515926"
"2026-05-26 06:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","542545"
"2026-05-26 07:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","549217"
"2026-05-26 08:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","551158"
"2026-05-26 09:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","551589"
"2026-05-26 10:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","551351"
"2026-05-26 11:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","549816"
"2026-05-26 12:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","549312"
"2026-05-26 13:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","548657"
"2026-05-26 14:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","547497"
"2026-05-26 15:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","547713"
"2026-05-26 16:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","554759"
"2026-05-26 17:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","572712"
"2026-05-26 18:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","593390"
"2026-05-26 19:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","597560"
"2026-05-26 20:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","596418"
"2026-05-26 21:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","578019"
"2026-05-26 22:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","540633"
"2026-05-26 23:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","509014"
"2026-05-27 00:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","492555"
"2026-05-27 01:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","482627"
"2026-05-27 02:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","479282"
"2026-05-27 03:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","480411"
"2026-05-27 04:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","490284"
"2026-05-27 05:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","518946"
"2026-05-27 06:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","546039"
"2026-05-27 07:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","552665"
"2026-05-27 08:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","554528"
"2026-05-27 09:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","555217"
"2026-05-27 10:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","555147"
"2026-05-27 11:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","553687"
"2026-05-27 12:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","552349"
"2026-05-27 13:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","551794"
"2026-05-27 14:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","550034"
"2026-05-27 15:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","550696"
"2026-05-27 16:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","556439"
"2026-05-27 17:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","572821"
"2026-05-27 18:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","591663"
"2026-05-27 19:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","595064"
"2026-05-27 20:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","594435"
"2026-05-27 21:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","575140"
"2026-05-27 22:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","539398"
"2026-05-27 23:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","508581"
"2026-05-28 00:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","491015"
"2026-05-28 01:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","480763"
"2026-05-28 02:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","477291"
"2026-05-28 03:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","478533"
"2026-05-28 04:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","488727"
"2026-05-28 05:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","516952"
"2026-05-28 06:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","544133"
"2026-05-28 07:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","550579"
"2026-05-28 08:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","552157"
"2026-05-28 09:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","553452"
"2026-05-28 10:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","553665"
"2026-05-28 11:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","552820"
"2026-05-28 12:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","552985"
"2026-05-28 13:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","552710"
"2026-05-28 14:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","551058"
"2026-05-28 15:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","549951"
"2026-05-28 16:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","556203"
"2026-05-28 17:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","571483"
"2026-05-28 18:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","589144"
"2026-05-28 19:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","592719"
"2026-05-28 20:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","591720"
"2026-05-28 21:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","574229"
"2026-05-28 22:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","538474"
"2026-05-28 23:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","506836"
"2026-05-29 00:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","489753"
"2026-05-29 01:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","479518"
"2026-05-29 02:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","475964"
"2026-05-29 03:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","477144"
"2026-05-29 04:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","486249"
"2026-05-29 05:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","514369"
"2026-05-29 06:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","541462"
"2026-05-29 07:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","549364"
"2026-05-29 08:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","551474"
"2026-05-29 09:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","551496"
"2026-05-29 10:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","551680"
"2026-05-29 11:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","550680"
"2026-05-29 12:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","549388"
"2026-05-29 13:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","548742"
"2026-05-29 14:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","548706"
"2026-05-29 15:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","549253"
"2026-05-29 16:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","555985"
"2026-05-29 17:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","571415"
"2026-05-29 18:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","589327"
"2026-05-29 19:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","592531"
"2026-05-29 20:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","591424"
"2026-05-29 21:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","571872"
"2026-05-29 22:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","536944"
"2026-05-29 23:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","506333"
"2026-05-30 00:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","488254"
"2026-05-30 01:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","477450"
"2026-05-30 02:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","473551"
"2026-05-30 03:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","473376"
"2026-05-30 04:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","482446"
"2026-05-30 05:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","508520"
"2026-05-30 06:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","539465"
"2026-05-30 07:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","549010"
"2026-05-30 08:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","551516"
"2026-05-30 09:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","551545"
"2026-05-30 10:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","551350"
"2026-05-30 11:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","549320"
"2026-05-30 12:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","548151"
"2026-05-30 13:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","548250"
"2026-05-30 14:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","548404"
"2026-05-30 15:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","549088"
"2026-05-30 16:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","557258"
"2026-05-30 17:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","572981"
"2026-05-30 18:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","590595"
"2026-05-30 19:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","591840"
"2026-05-30 20:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","588338"
"2026-05-30 21:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","567109"
"2026-05-30 22:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","529161"
"2026-05-30 23:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","494302"
"2026-05-31 00:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","476046"
"2026-05-31 01:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","464681"
"2026-05-31 02:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","460105"
"2026-05-31 03:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","458417"
"2026-05-31 04:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","465783"
"2026-05-31 05:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","490005"
"2026-05-31 06:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","522718"
"2026-05-31 07:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","534893"
"2026-05-31 08:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","539352"
"2026-05-31 09:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","539241"
"2026-05-31 10:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","538574"
"2026-05-31 11:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","539688"
"2026-05-31 12:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","543363"
"2026-05-31 13:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","547378"
"2026-05-31 14:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","551061"
"2026-05-31 15:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","554124"
"2026-05-31 16:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","559231"
"2026-05-31 17:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","575009"
"2026-05-31 18:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","593248"
"2026-05-31 19:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","598229"
"2026-05-31 20:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","597264"
"2026-05-31 21:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","574798"
"2026-05-31 22:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","538372"
"2026-05-31 23:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","508338"
"2026-06-01 00:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","491757"
"2026-06-01 01:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","481305"
"2026-06-01 02:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","477976"
"2026-06-01 03:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","478871"
"2026-06-01 04:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","488012"
"2026-06-01 05:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","514516"
"2026-06-01 06:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","543017"
"2026-06-01 07:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","550171"
"2026-06-01 08:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","552494"
"2026-06-01 09:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","553323"
"2026-06-01 10:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","553955"
"2026-06-01 11:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","553820"
"2026-06-01 12:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","553106"
"2026-06-01 13:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","552544"
"2026-06-01 14:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","551517"
"2026-06-01 15:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","552213"
"2026-06-01 16:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","559699"
"2026-06-01 17:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","574803"
"2026-06-01 18:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","593660"
"2026-06-01 19:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","597047"
"2026-06-01 20:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","595930"
"2026-06-01 21:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","576105"
"2026-06-01 22:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","539223"
"2026-06-01 23:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","507974"
"2026-06-02 00:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","491432"
"2026-06-02 01:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","481498"
"2026-06-02 02:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","478024"
"2026-06-02 03:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","479000"
"2026-06-02 04:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","489659"
"2026-06-02 05:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","517222"
"2026-06-02 06:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","544837"
"2026-06-02 07:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","551751"
"2026-06-02 08:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","554388"
"2026-06-02 09:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","554580"
"2026-06-02 10:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","554309"
"2026-06-02 11:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","553832"
"2026-06-02 12:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","553106"
"2026-06-02 13:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","551953"
"2026-06-02 14:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","550647"
